 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12649681;"Alalá";"";"1";"0";"";"";"2025-02-15 00:00:00.0";"2025-02-15 23:59:00.0";"19:00";"Alala ( Remedios Malvárez 2016)    Cine documental y coloquio   «Alalá» (Alegría, en la lengua caló) es un documental sobre una escuela de flamenco para niños en el barrio sevillano del Polígono Sur, más conocido por Las Tres Mil Viviendas. Un barrio azotado por el paro y la droga que tienen en el flamenco una forma de entender la vida y también de proporcionar valores y recursos. Dirigido por Remedios Malvárez, con la realización y montaje de Arturo Andújar y la dirección de fotografía de Luis Castilla. Cuenta con la participación de artistas como Raimundo Amador, Rosario La Tremendita o Arcángel.  Duración: 75 minutos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db4d5eabfe374910VgnVCM2000001f4a900aRCRD";"Actividades Centro Cultural La Elipa. Diciembre 2024";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc01668dfdb03910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural la Elipa (Ciudad Lineal)";"1";"CALLE";"SANTA FELICIDAD";"39";"CIUDAD LINEAL";"VENTAS";"28017";"444825";"4475074";"40.42446957496409";"-3.6504201407465917";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12513877;"Alberto Cortés «Analphabet»";"14 euros";"0";"1";"L,M,X,J,V,S,D";"";"2025-02-27 00:00:00.0";"2025-02-28 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=20b102a2fa0e1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12669027;"Alejandro Galán";"";"1";"0";"";"";"2025-02-15 00:00:00.0";"2025-02-15 23:59:00.0";"19:00";"Más de veinte coplas en la voz del cantante Alejandro Galán acompañadas al piano y entre canción y canción, narra su historia, la de sus artistas y autores, dando datos de interés que harán al público vibrar y enamorarse de este género tan especial, la Copla. Edad recomendada: A partir de 12 años. Duración: 60  minutos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=520b53df3dba4910VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Sociocultural García Lorca";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6951f36edd371910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6773d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural García Lorca (Carabanchel)";"1";"CALLE";"EUGENIA DE MONTIJO";"105";"CARABANCHEL";"BUENAVISTA";"28044";"436243";"4469562";"40.374208184505";"-3.7510283910283873";"/contenido/actividades/Musica";""
12649767;"Alejandro Hurtado";"";"1";"0";"";"";"2025-02-28 00:00:00.0";"2025-02-28 23:59:00.0";"19:00";"?Tamiz   La guitarra de Alejandro Hurtado representa una fusión entre estéticas, culturas y épocas, mostrando un equilibrio entre la técnica clásica y la autenticidad del flamenco. Su estilo, a medio camino entre lo tradicional y lo vanguardista, demuestra un conocimiento profundo y una visión unificadora de la guitarra española. En su breve carrera, ha logrado destacar con su primer disco, 'Tamiz', y promete un espectáculo, acompañado a la percusión por David Domínguez, lleno de innovación y reconciliación entre las guitarras clásicas y flamencas.  Duración: 60 minutos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=05015eabfe374910VgnVCM2000001f4a900aRCRD";"Actividades Centro Cultural La Elipa. Diciembre 2024";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc01668dfdb03910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural la Elipa (Ciudad Lineal)";"1";"CALLE";"SANTA FELICIDAD";"39";"CIUDAD LINEAL";"VENTAS";"28017";"444825";"4475074";"40.42446957496409";"-3.6504201407465917";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12667801;"Alfabetización Digital para Personas Mayores ¡Reconectados!";"";"1";"0";"";"";"2025-02-04 00:00:00.0";"2025-02-04 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f45c692abe6a4910VgnVCM2000001f4a900aRCRD";"Alfabetización Digital para Personas Mayores ¡Reconectados!";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=819a692abe6a4910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/CursosTalleres";"/usuario/Mayores"
12661578;"Alimentación que beneficia al corazón";"";"1";"0";"";"";"2025-02-28 00:00:00.0";"2025-02-28 23:59:00.0";"18:00";"Charla sobre consejos nutricionales y práctica.  A cargo de Daniel MardomingoExperto Nutricionista";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91bb33d971394910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Sociocultural Maestro Alonso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f030288d2d0c710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Maestro Alonso (Salamanca)";"1";"CALLE";"MAESTRO ALONSO";"6";"SALAMANCA";"FUENTE DEL BERRO";"28028";"443605";"4475629";"40.4293927571053";"-3.664846244443566";"/contenido/actividades/ConferenciasColoquios";""
12669034;"Alma de boquerón";"";"1";"0";"";"";"2025-02-22 00:00:00.0";"2025-02-22 23:59:00.0";"19:00";"Banda formada en Gracia (Barcelona) en 2014 se presentan, hoy con un repertorio de rumba, el folk, el tango, el pop, el flamenco, el country, que combinan estos géneros con acordes de bolero, matices latinos y letras con humor y ternura que describen su manera de entender la vida y el amor. Edad recomendada: A partir de 12 años. Duración: 60 minutos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b45b53df3dba4910VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Sociocultural García Lorca";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6951f36edd371910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6773d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural García Lorca (Carabanchel)";"1";"CALLE";"EUGENIA DE MONTIJO";"105";"CARABANCHEL";"BUENAVISTA";"28044";"436243";"4469562";"40.374208184505";"-3.7510283910283873";"/contenido/actividades/Musica";""
12633036;"Alma española";"";"1";"0";"";"";"2025-01-29 00:00:00.0";"2025-01-29 23:59:00.0";"19:00";"Espectáculo de danza española y flamenco, creado y dirigido por al bailaor Mario Bueno. Los asistentes disfrutarán de un amplio y variado repertorio de danzas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b9179e2bc704910VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Lope de Vega";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74ba6ec1906fc610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Lope de Vega (Puente de Vallecas)";"1";"CALLE";"CONCEJO DE TEVERGA";"1";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"442974";"4470850";"40.386296991431074";"-3.671858416387963";"/contenido/actividades/Musica/Flamenco";""
12646409;"Almas sin bandera";"";"1";"0";"";"";"2025-02-02 00:00:00.0";"2025-02-02 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6434dca2f3964910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906571939961";"-3.684053112760816";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";""
12653441;"Amigos del country";"";"1";"0";"";"";"2025-02-08 00:00:00.0";"2025-02-08 23:59:00.0";"11:30";"Demostración 'Country Line Dance' Sinopsis: Ven a divertirte y aprender nuevos pasos con las coreografías de 'country line dance' que han preparado los 'Amigos del Country.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5aa566b0f0d84910VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Buenavista";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b3b34ade7a86710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buenavista (Salamanca)";"1,5";"AVENIDA";"TOREROS";"5";"SALAMANCA";"GUINDALERA";"28028";"443094";"4475922";"40.43200001609297";"-3.670904677285496";"/contenido/actividades/DanzaBaile";""
12661560;"Amor y sensualidad en el arte";"";"1";"0";"";"";"2025-02-20 00:00:00.0";"2025-02-20 23:59:00.0";"18:30";"Ciclo de Conferencias: 'El amor y el arte '  'Amor y sensualidad en el arte' A cargo de: Dña. Eva Mª Puig y Dña. Patricia Alonso.Historiadoras.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=369933d971394910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Sociocultural Maestro Alonso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f030288d2d0c710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Maestro Alonso (Salamanca)";"1";"CALLE";"MAESTRO ALONSO";"6";"SALAMANCA";"FUENTE DEL BERRO";"28028";"443605";"4475629";"40.4293927571053";"-3.664846244443566";"/contenido/actividades/ConferenciasColoquios";""
12597651;"ANA MORALES + ANDRÉS MARÍN";"Desde 28  euros. A la venta a partir del 1 de diciembre a las 11 horas";"0";"1";"J,V,S,D";"";"2025-04-03 00:00:00.0";"2025-04-06 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b1c52df5d253910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD";"Centro Danza Matadero - CDM";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/DanzaBaile";""
12668255;"Anatola Caracola";"";"1";"0";"";"";"2025-02-15 00:00:00.0";"2025-02-15 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79377dee57a4910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa del Reloj (Arganzuela)";"1";"PASEO";"CHOPERA";"6";"ARGANZUELA";"CHOPERA";"28045";"440559";"4471798";"40.39466755008527";"-3.700396761468562";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños"
12652264;"Anatomía de una pajarita - El efecto Galatea (Madrid) / Tras la puerta títeres (Asturias)";"";"1";"1";"L,M,X,J,V,S,D";"";"2025-03-08 00:00:00.0";"2025-03-09 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce1a619f4e884910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD";"Teatro Municipal de Títeres. Parque de El Retiro";"1";"AVENIDA";"MÉXICO";"4";"RETIRO";"LOS JERÓNIMOS";"28009";"441748";"4474466";"40.41878362561595";"-3.6866519471003647";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños"
12513883;"Andrea Canepa «Wasi qaymi (Lugar y tacto)»";"";"0";"1";"L,M,X,J,V,S,D";"";"2025-02-28 00:00:00.0";"2025-05-18 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45f102a2fa0e1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12668057;"Anecdotario";"";"1";"0";"";"";"2025-02-07 00:00:00.0";"2025-02-07 23:59:00.0";"19:00";"Espectáculo de jazz-claqué -tap dance . COMPAÑÍA DE CLAQUÉ LA HUELLA MUSICAL.  Dirección: Lucas Tadeo. Bailarines: Dominique Cresswell, Lucas Tadeo. Pianista: Seir Caneda.  Conocido en nuestro país como claqué, tap dance es la versión americana de percusión con los pies mediante unos zapatos con chapas en la suela. Anecdotario es una muestra del tap americano más contemporáneo, donde confluyen ritmos variados, desde el swing al afro pasando por el funk.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=66963e8ae27a4910VgnVCM1000001d4a900aRCRD";"Actividades del Centro Cultural Casa del Reloj";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8ce2420dc891910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa del Reloj (Arganzuela)";"1";"PASEO";"CHOPERA";"6";"ARGANZUELA";"CHOPERA";"28045";"440559";"4471798";"40.39466755008527";"-3.700396761468562";"/contenido/actividades/Musica";""
12652451;"Año Nuevo Chino para Empresarios: Conexiones con Weihai";"";"1";"0";"";"";"2025-02-04 00:00:00.0";"2025-02-04 23:59:00.0";"10:00";"Jornada empresarial sobre los conocimientos estratégicos del mercado chino, y la riqueza cultural de China. El enfoque estará en las oportunidades económicas y de colaboración que ofrece la ciudad de Weihai. La jornada contará con la recepción y bienvenida de los participantes.  Mesa Redonda: 'Haciendo Negocios en una ciudad de tercer nivel en China: Weihai como Ejemplo'. Moderador: Rafael Cascales Sisniega. Panelistas: Luis S. Galán, David Sancho y Ricardo Ferrer.  Perspectivas China para 2025. Claves económicas y de negocio en China  Networking y Almuerzo Informal amenizado con intervención musical de Guzheng Music Studio. Público interesado en las relaciones comerciales España China.    Imprescindible reserva previa.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=43bbd58d22984910VgnVCM1000001d4a900aRCRD";"Año Nuevo Chino en Usera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1e9619f4e884910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/ConferenciasColoquios";""
12425808;"Apoyo a la autonomía";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-09-13 00:00:00.0";"2025-06-20 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e67f7a45c701910VgnVCM1000001d4a900aRCRD";"Apoyo a la autonomía";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a15f7a45c701910VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
12630085;"Aprende a identificar las mariposas de Madrid";"";"1";"0";"";"";"2025-03-28 00:00:00.0";"2025-03-28 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=94a868347f2f3910VgnVCM1000001d4a900aRCRD";"Aprende a identificar las mariposas de Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d17ac39a88fb5810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"/contenido/actividades/CursosTalleres";""
12587535;"Aprende a usar el GPS y LENS";"";"1";"0";"";"";"2025-02-07 00:00:00.0";"2025-02-07 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c58a3ef805a23910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD";"Biblioteca Pública Municipal San Fermín (Usera)";"1,5,6";"AVENIDA";"SAN FERMIN";"10";"USERA";"SAN FERMIN";"28041";"441188";"4469184";"40.3711623444796";"-3.692742821990015";"/contenido/actividades/CursosTalleres/CapacitacionDigital";""
12596984;"Aprendiendo acuarela paso a paso";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-12-03 00:00:00.0";"2025-01-31 23:59:00.0";"";"Exposición de acuarela. Alejandra Bonmatí Arnau.  Una exposición de acuarelas realizadas por la profesora de talleres en este Centro Cultural donde el procedimiento paso a paso nos lleva a un aprendizaje organizado y sencillo. Los temas son variados y la apuesta por el color resulta la mejor invitación para disfrutar de esta muestra.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=670587e8a6e43910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Ciudad Pegaso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f75970db6da41910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD";"Centro Cultural Ciudad Pegaso (San Blas - Canillejas)";"1";"AVENIDA";"SEPTIMA";"11";"SAN BLAS-CANILLEJAS";"REJAS";"28022";"449281";"4477704";"40.44844757572015";"-3.598099871155595";"/contenido/actividades/Exposiciones";"/usuario/Familias"
12639833;"Árboles";"";"1";"1";"L,M,X,J,V,S,D";"";"2025-01-16 00:00:00.0";"2025-01-30 23:59:00.0";"";"Exposición de PINTURA a cargo de :  VIOLETA SORIANO SCHULZ   Lugar:  Patio de Cristales   Horario de lunes a viernes: De 10 a 14 y de 16 a 210 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2431ee1131644910VgnVCM1000001d4a900aRCRD";"Actividades del Centro Cultural Villa de Barajas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7cf87fa151abf810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural - Centro Socio Cultural Villa de Barajas";"1,5,6";"CALLE";"BOTICA";"7";"BARAJAS";"CASCO H.BARAJAS";"28042";"450962";"4480446";"40.47324881250678";"-3.5784908616003723";"/contenido/actividades/Exposiciones";""
12048639;"Árboles de El Retiro";"";"1";"0";"";"";"2025-03-27 00:00:00.0";"2025-03-27 23:59:00.0";"11:00";"En el parque de El Retiro se pueden encontrar cerca de 170 especies distintas de árboles, un verdadero tesoro de Biodiversidad en pleno centro de Madrid. Durante este itinerario, se muestran de forma sencilla las técnicas empleadas en botánica para el reconocimiento de especies. Para ello, se caracterizan las especies más representativas del parque, comentando sus usos tradicionales, leyendas y curiosidades. Se presta especial atención a los árboles singulares del parque como el Ahuehuete del Parterre o los cipreses de los pantanos del estanque del Palacio de Cristal.  Actividad dirigida a  público adulto .   Duración estimada: aproximadamente dos horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68f69ea9aeb09810VgnVCM1000001d4a900aRCRD";"Itinerarios guiados por El Retiro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental de El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";""
12400646;"Árboles notables del Vivero";"";"1";"0";"";"";"2025-03-19 00:00:00.0";"2025-03-19 23:59:00.0";"10:00";"Itinerario circular de corto recorrido en el interior del Vivero municipal de Casa de Campo. Con este paseo por la zona más noble del Parque, los jardines de 'El Reservado Grande', daremos a conocer algunos de los árboles más curiosos, antiguos, excelsos o especiales que se encuentran en el recinto del Vivero Municipal de Casa de Campo. Actividad dirigida a público adulto.  Duración estimada: aproximadamente tres horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=859a2e8c67030910VgnVCM2000001f4a900aRCRD";"Itinerarios interpretativos y rutas de senderismo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38af832e34353810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"";""
